Animal ID,Animal Type,Source,Source Date,Intake Region,Surrender Reason,Status Date,Status,Outcome Eval Cat,Primary Breed,Primary Color,Gender,DOB,Age Years,Age Months
475153,Rabbit,Owner Surrender,11/08/2018 12:12,Powell River & District Branch,No Time For Pet/Pet Is Too Much Responsibility,03/29/2019 15:18,Adopted Altered,TR,Lionhead,White,Male,11/08/2016,6,1
483070,Rabbit,Stray,03/15/2019 13:01,Abbotsford Branch,,04/02/2019 12:45,Adopted Altered,H,Dutch,Black,Female,03/15/2018,4,9
483698,Rabbit,Owner Surrender,03/25/2019 10:43,Vancouver Branch,Moving/Evicted - Cant Take Pet Where Owner Going,04/04/2019 15:11,Adopted Altered,H,Dwarf,White,Male,05/25/2018,4,6
484979,Rabbit,Stray,04/11/2019 13:04,Campbell River Branch,,04/16/2019 14:36,Euthanized by Offsite Vet,TR,Californian,White,Male,04/11/2015,4,0
483596,Rabbit,Owner Surrender,03/23/2019 12:10,Maple Ridge Branch,Moving/Evicted - Cant Find Pet Friendly Housing,04/12/2019 12:20,Adopted Altered,H,American,White,Female,03/23/2017,5,8
468777,Rabbit,Owner Surrender,02/22/2019 15:05,North Cariboo District Branch,No Time For Pet/Pet Is Too Much Responsibility,04/12/2019 14:15,Adopted Altered,H,Rex,Tan,Male,02/16/2018,4,10
468776,Rabbit,Owner Surrender,02/22/2019 15:04,North Cariboo District Branch,No Time For Pet/Pet Is Too Much Responsibility,04/12/2019 14:15,Adopted Altered,H,Rex,Tan,Female,02/16/2018,4,10
485092,Rabbit,Owner Surrender,04/12/2019 14:55,Vancouver Branch,Life Change- Jail/Treatment Centre/Transition Home,04/13/2019 08:23,Euthanized,UU,Dwarf,Tan,Male,02/12/2018,1,2
484460,Rabbit,Owner Surrender,04/03/2019 12:39,North Peace Branch,Behaviour - Pet Is Not Good With Children,07/23/2019 09:21,Euthanized by Offsite Vet,UU,Lop Eared,Black,Male,04/04/2017,2,3
485161,Rabbit,Stray,04/13/2019 13:51,Vernon & District Branch,,04/18/2019 15:40,Euthanized by Offsite Vet,UU,Lionhead,Grey,Male,04/13/2017,2,0
465252,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,04/13/2019 16:35,Adopted Altered,H,Rex,Dark Grey,Female,06/14/2018,4,6
483399,Rabbit,Stray,03/21/2019 11:50,Chilliwack Branch,,04/17/2019 13:56,Adopted Altered,H,American,Black,Female,03/21/2017,5,8
454646,Rabbit,Owner Surrender,03/15/2019 12:12,Vancouver Branch,No Time For Pet/Pet Is Too Much Responsibility,04/21/2019 12:06,Adopted Altered,TR,Lionhead,White,Female,09/15/2017,5,3
454647,Rabbit,Owner Surrender,03/15/2019 12:13,Vancouver Branch,No Time For Pet/Pet Is Too Much Responsibility,04/21/2019 12:06,Adopted Altered,TR,Lionhead,White,Male,09/15/2017,5,3
476371,Rabbit,Stray,11/28/2018 13:13,Abbotsford Branch,,04/23/2019 13:38,Adopted Altered,H,Dutch,Black,Male,10/03/2018,4,2
476370,Rabbit,Returns,03/29/2019 12:11,Maple Ridge Branch,,04/23/2019 15:58,Adopted Altered,H,Dutch,Fawn,Female,10/03/2018,4,2
480236,Rabbit,Owner Surrender,01/29/2019 15:42,Kamloops & District Branch,Moving/Evicted - Cant Take Pet Where Owner Going,04/25/2019 12:20,Adopted Altered,TR,Dwarf,Grey,Female,01/29/2016,6,10
480665,Rabbit,Owner Surrender,02/04/2019 13:27,Kamloops & District Branch,Moving/Evicted - Cant Take Pet Where Owner Going,04/26/2019 12:12,Adopted Altered,TR,Himalayan,Grey,Male,02/04/2016,6,10
483867,Rabbit,Stray,03/26/2019 14:30,Comox Valley & District Branch,,04/26/2019 12:28,Adopted Altered,TR,New Zealand,White,Female,,,
476348,Rabbit,Returns,02/08/2019 16:59,Tri-Cities Education & Adoption Centre,,04/30/2019 15:50,Adopted Altered,H,American,Tan,Female,11/28/2016,6,0
486610,Rabbit,Stray,05/03/2019 14:57,Kamloops & District Branch,,05/04/2019 08:12,Unassisted Death,UU,Dwarf,Brown Brindle,Unknown,03/03/2019,0,0
470021,Rabbit,Stray,08/31/2018 10:51,South Peace Branch,,05/03/2019 13:38,Adopted Altered,H,American,White,Female,05/31/2018,4,6
483243,Rabbit,Stray,03/18/2019 15:37,Kamloops & District Branch,,05/07/2019 13:42,Adopted Altered,TR,Lop Eared,Black,Male,03/19/2017,5,8
486952,Rabbit,Owner Surrender,05/08/2019 11:35,Abbotsford Branch,Too Many Animals,05/09/2019 10:30,Unresolved File,H,Californian,Brown,Female,05/09/2015,7,7
481049,Rabbit,Owner Surrender,02/09/2019 17:02,Victoria Branch,Feral/Free Roaming - Living on Person’s Property,07/12/2019 14:55,Adopted Altered,TR,American,Black,Female,01/19/2019,3,10
484056,Rabbit,Owner Surrender,03/29/2019 10:38,Vancouver Branch,No Time For Pet/Pet Is Too Much Responsibility,05/11/2019 13:18,Adopted Altered,H,American,Brown,Male,03/29/2018,4,8
484057,Rabbit,Owner Surrender,03/29/2019 10:38,Vancouver Branch,No Time For Pet/Pet Is Too Much Responsibility,05/11/2019 13:18,Adopted Altered,H,American,Brown,Male,03/29/2018,4,8
454646,Rabbit,Returns,05/10/2019 13:53,Vancouver Branch,,05/18/2019 15:10,Adopted Altered,TR,Lionhead,White,Female,09/15/2017,5,3
454647,Rabbit,Returns,05/10/2019 13:55,Vancouver Branch,,05/18/2019 15:10,Adopted Altered,TR,Lionhead,White,Male,09/15/2017,5,3
487982,Rabbit,Emergency Boarding,05/22/2019 09:36,Victoria Branch,,06/01/2019 15:57,Euthanized by Offsite Vet,UU,American,Grey,Male,05/22/2013,6,0
488048,Rabbit,Stray,05/22/2019 15:27,North Peace Branch,,06/02/2019 18:21,Escaped,TR,Lop Eared,Brown,Male,,,
486275,Rabbit,Stray,05/01/2019 09:31,Victoria Branch,,06/01/2019 15:47,Adopted Altered,TR,Lionhead,White,Male,05/01/2016,6,7
481335,Rabbit,Owner Surrender,02/15/2019 13:43,Kelowna Branch,Too Many Animals,05/29/2019 12:11,Adopted Altered,H,Netherland Dwarf,Brown,Male,02/15/2017,5,10
486090,Rabbit,Owner Surrender,04/27/2019 13:02,North Cariboo District Branch,Too Many Animals,06/25/2019 15:33,Adopted Altered,TR,Rex,Black,Male,09/27/2018,4,2
486154,Rabbit,Owner Surrender,04/29/2019 11:51,Kamloops & District Branch,Feral/Free Roaming - Living on Person’s Property,06/05/2019 12:22,Adopted Altered,H,Mini Rex,Lilac Tortoiseshell,Female,04/29/2016,6,7
487593,Rabbit,Owner Surrender,05/16/2019 09:37,East Kootenay Branch,Behaviour - Growls/Lunges/Claws/Hisses At Animals,06/05/2019 14:24,Adopted Altered,H,Lionhead,Orange,Male,05/16/2018,4,7
487686,Rabbit,Stray,05/17/2019 12:35,Campbell River Branch,,06/08/2019 15:28,Adopted Altered,TR,Flemish Giant,Brown Brindle,Male,05/17/2018,4,7
483023,Rabbit,Owner Surrender,03/14/2019 14:54,Chilliwack Branch,No Time For Pet/Pet Is Too Much Responsibility,06/14/2019 10:51,Adopted Altered,TR,Lionhead,Black,Male,03/14/2017,5,9
432212,Rabbit,Emergency Boarding,02/08/2019 13:10,Abbotsford Branch,,06/16/2019 15:06,Adopted Altered,H,American,Black,Female,05/09/2017,5,7
432213,Rabbit,Emergency Boarding,02/08/2019 13:14,Abbotsford Branch,,06/16/2019 15:06,Adopted Altered,H,American,Black,Male,05/09/2017,5,7
485084,Rabbit,Owner Surrender,04/12/2019 14:04,West Vancouver Branch,Too Many Animals,06/20/2019 15:55,Adopted Altered,H,American,Grey,Male,02/12/2018,4,10
485085,Rabbit,Owner Surrender,04/12/2019 14:04,West Vancouver Branch,Too Many Animals,06/20/2019 15:55,Adopted Altered,H,American,Grey,Female,02/12/2018,4,10
489463,Rabbit,Stray,06/06/2019 12:28,North Peace Branch,,06/23/2019 12:25,Adopted Unaltered,H,American,White,Male,03/31/2019,3,8
489464,Rabbit,Stray,06/06/2019 12:28,North Peace Branch,,06/23/2019 12:25,Adopted Unaltered,H,American,Black,Female,03/31/2019,3,8
485883,Rabbit,Owner Surrender,04/25/2019 14:29,Williams Lake & District Branch,Landlord Does Not Allow Pets,06/24/2019 14:17,Adopted Altered,TR,Lionhead,White,Male,05/03/2017,5,7
484766,Rabbit,Owner Surrender,04/09/2019 10:57,Burnaby Branch,Cant Afford Food/Grooming/General Expenses,06/24/2019 16:12,Adopted Altered,H,American,Brown,Female,04/09/2018,4,8
484767,Rabbit,Owner Surrender,04/09/2019 10:57,Burnaby Branch,Cant Afford Food/Grooming/General Expenses,06/24/2019 16:12,Adopted Altered,H,American,Brown,Female,04/09/2018,4,8
489466,Rabbit,Stray,06/06/2019 12:28,North Peace Branch,,07/16/2019 14:55,Adopted Unaltered,H,American,White,Female,03/31/2019,3,8
488379,Rabbit,Stray,05/26/2019 17:55,Kamloops & District Branch,,07/04/2019 14:33,Adopted Altered,TR,Lionhead,Lilac,Female,05/26/2018,4,6
490411,Rabbit,ACO Impound,06/20/2019 13:13,Burnaby Branch,,07/11/2019 17:04,Adopted Altered,H,Californian,White,Male,06/20/2018,4,5
481050,Rabbit,Owner Surrender,02/09/2019 17:02,Victoria Branch,Feral/Free Roaming - Living on Person’s Property,07/07/2019 14:48,Adopted Altered,TR,American,Grey,Female,01/19/2019,3,10
481053,Rabbit,Owner Surrender,02/09/2019 17:02,Victoria Branch,Feral/Free Roaming - Living on Person’s Property,07/07/2019 14:48,Adopted Altered,TR,American,Orange,Male,01/19/2019,3,10
487829,Rabbit,Stray,05/19/2019 10:18,Maple Ridge Branch,,07/07/2019 15:46,Adopted Altered,H,Mini Rex,Chocolate,Male,11/19/2018,4,0
489320,Rabbit,Owner Surrender,06/07/2019 13:53,Victoria Branch,No Time For Pet/Pet Is Too Much Responsibility,07/07/2019 17:16,Adopted Altered,H,American,Black,Female,08/07/2018,4,4
488158,Rabbit,Stray,11/28/2018 13:13,Abbotsford Branch,,07/17/2019 15:15,Adopted Altered,H,Dutch,Fawn,Male,03/30/2019,3,8
488156,Rabbit,Stray,11/28/2018 13:13,Abbotsford Branch,,07/20/2019 13:22,Adopted Altered,H,Dutch,Fawn,Male,03/30/2019,3,8
488725,Rabbit,Owner Surrender,05/30/2019 15:43,Vernon & District Branch,No Time For Pet/Pet Is Too Much Responsibility,07/26/2019 13:38,Adopted Altered,TR,Rex,White,Male,05/31/2018,4,6
476348,Rabbit,Returns,05/25/2019 16:33,Vancouver Branch,,07/30/2019 12:31,Adopted Altered,TR,American,Tan,Female,11/28/2016,6,0
478920,Rabbit,Returns,06/23/2019 12:11,Chilliwack Branch,,08/04/2019 15:01,Adopted Altered,H,Dutch,White,Female,10/09/2018,4,2
489113,Rabbit,Stray,06/05/2019 11:08,Abbotsford Branch,,08/03/2019 13:48,Adopted Altered,TR,Dutch,Black,Female,06/05/2018,4,6
486595,Rabbit,Stray,05/03/2019 13:43,Victoria Branch,,08/08/2019 12:10,Adopted Altered,TR,American,Grey,Female,03/22/2019,3,8
488103,Rabbit,Owner Surrender,05/23/2019 12:48,Kamloops & District Branch,Too Many Animals,08/12/2019 16:44,Adopted Altered,H,American,Black,Female,05/23/2018,4,6
454294,Rabbit,Owner Surrender,02/09/2018 12:05,Kelowna Branch,No Time For Pet/Pet Is Too Much Responsibility,05/19/2018 14:38,Adopted Altered,H,Rhinelander,White,Male,02/09/2015,7,10
454295,Rabbit,Owner Surrender,02/09/2018 12:05,Kelowna Branch,No Time For Pet/Pet Is Too Much Responsibility,05/19/2018 14:38,Adopted Altered,TR,Rhinelander,White,Female,02/09/2015,6,10
492358,Rabbit,Owner Surrender,07/15/2019 14:20,Vancouver Branch,Too Many Animals,08/18/2019 13:58,Adopted Altered,TR,American,Cream,Male,07/15/2017,5,5
487486,Rabbit,Owner Surrender,05/14/2019 15:27,Powell River & District Branch,Unwanted Litter,08/20/2019 13:34,Adopted Altered,TR,Dwarf,Brown,Male,02/19/2019,3,9
487487,Rabbit,Owner Surrender,05/14/2019 15:27,Powell River & District Branch,Unwanted Litter,08/20/2019 13:34,Adopted Altered,TR,Dwarf,Grey,Male,02/19/2019,3,9
487317,Rabbit,Owner Surrender,05/12/2019 12:21,West Vancouver Branch,No Time For Pet/Pet Is Too Much Responsibility,08/23/2019 13:28,Adopted Altered,TR,Lop Eared,White,Female,11/25/2017,5,0
487318,Rabbit,Owner Surrender,05/12/2019 12:21,West Vancouver Branch,No Time For Pet/Pet Is Too Much Responsibility,08/23/2019 13:28,Adopted Altered,TR,Lionhead,White,Female,11/18/2017,5,1
489648,Rabbit,Stray,06/11/2019 15:00,Chilliwack Branch,,08/25/2019 09:43,Adopted Altered,TR,American,Broken,Male,06/11/2017,5,6
490104,Rabbit,Cruelty Case Offspring,06/17/2019 09:57,Cruelty Investigations Department,,09/07/2019 12:11,Adopted Altered,TR,Holland Lop,White,Unknown,06/03/2019,3,6
490105,Rabbit,Cruelty Case Offspring,06/17/2019 09:57,Cruelty Investigations Department,,09/07/2019 12:11,Adopted Altered,TR,Holland Lop,White,Unknown,06/03/2019,3,6
490103,Rabbit,Cruelty Case Offspring,06/17/2019 09:57,Cruelty Investigations Department,,09/07/2019 12:11,Adopted Altered,TR,Holland Lop,White,Unknown,06/03/2019,3,6
487346,Rabbit,Foster Offspring,05/12/2019 16:28,Victoria Branch,,09/09/2019 12:21,Adopted Altered,TR,American,Black,Female,05/04/2019,3,7
487347,Rabbit,Foster Offspring,05/12/2019 16:28,Victoria Branch,,09/09/2019 12:21,Adopted Altered,TR,American,Black,Female,05/04/2019,3,7
469259,Rabbit,Stray,08/22/2018 13:22,Abbotsford Branch,,09/18/2018 14:30,Adopted Altered,H,Lop Eared,Grey,Female,09/08/2015,7,3
487341,Rabbit,Foster Offspring,05/12/2019 16:28,Victoria Branch,,10/12/2019 09:36,Adopted Altered,TR,American,Black,Male,05/04/2019,3,7
487340,Rabbit,Foster Offspring,05/12/2019 16:27,Victoria Branch,,10/19/2019 12:37,Adopted Altered,TR,American,Black,Female,05/04/2019,3,7
490488,Rabbit,Stray,06/21/2019 12:49,Vancouver Branch,,10/19/2019 14:43,Adopted Altered,TR,French Angora,Beige,Male,05/24/2019,3,6
487343,Rabbit,Foster Offspring,05/12/2019 16:28,Victoria Branch,,10/20/2019 14:58,Adopted Altered,TR,American,Black,Male,05/04/2019,3,7
487345,Rabbit,Foster Offspring,05/12/2019 16:28,Victoria Branch,,10/20/2019 14:58,Adopted Altered,TR,American,Black,Female,05/04/2019,3,7
437948,Rabbit,Owner Surrender,06/03/2019 12:05,Maple Ridge Branch,Moving/Evicted - Cant Afford Pet Friendly Housing,10/20/2019 16:27,Adopted Altered,H,American,White,Male,07/17/2016,6,5
437947,Rabbit,Owner Surrender,06/03/2019 12:06,Maple Ridge Branch,Moving/Evicted - Cant Afford Pet Friendly Housing,10/20/2019 16:27,Adopted Altered,H,American,Brown,Female,07/17/2016,6,5
464780,Rabbit,Owner Surrender,06/28/2018 14:31,Prince Rupert Branch,Moving/Evicted - Cant Find Pet Friendly Housing,07/23/2018 16:30,Adopted Altered,H,Lop Eared,Grey,Male,06/28/2014,8,5
488453,Rabbit,Stray,05/28/2019 11:43,Abbotsford Branch,,10/04/2019 12:08,Adopted Unaltered,TR,Silver Fox,Black,Male,12/28/2018,3,11
488454,Rabbit,Stray,05/28/2019 11:43,Abbotsford Branch,,10/04/2019 12:08,Adopted Unaltered,TR,Silver Fox,Silver,Male,12/28/2018,3,11
471085,Rabbit,Stray,09/14/2018 13:51,Comox Valley & District Branch,,09/19/2018 13:03,Adopted Unaltered,TR,Lionhead,Brown,Female,05/15/2018,4,7
427266,Rabbit,Returns,03/17/2018 12:21,Sunshine Coast Branch ,,06/01/2018 12:58,Adopted Altered,TR,Californian,Pointed White/Himi,Female,03/12/2016,6,9
483020,Rabbit,Owner Surrender,03/14/2019 14:54,Chilliwack Branch,No Time For Pet/Pet Is Too Much Responsibility,08/03/2019 12:44,Adopted Altered,TR,American,Black,Male,03/14/2016,6,9
487344,Rabbit,Foster Offspring,05/12/2019 16:28,Victoria Branch,,04/09/2020 11:36,Adopted Altered,TR,American,Black,Male,05/04/2019,3,7
487342,Rabbit,Foster Offspring,05/12/2019 16:28,Comox Valley & District Branch,,04/09/2020 11:36,Adopted Altered,TR,American,Black,Female,05/04/2019,3,7
477045,Rabbit,Stray,12/06/2018 16:24,West Vancouver Branch,,01/06/2019 13:15,Adopted Altered,TR,American,Black,Female,,,
484984,Rabbit,Humane Officer Surrendered,04/11/2019 13:19,Victoria Branch,,06/05/2020 13:07,Adopted Altered,H,American,Black,Male,04/11/2014,8,8
484985,Rabbit,Humane Officer Surrendered,04/11/2019 13:19,Victoria Branch,,06/05/2020 13:07,Adopted Altered,TR,Silver Marten,Black,Female,04/11/2014,8,8
465259,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,07/05/2018 17:12,Euthanized by Offsite Vet,UU,Rex,Brown,Male,07/05/2016,2,0
465261,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,07/09/2018 14:00,Cremation - Communal,UU,Rex,Brown,Female,07/05/2017,1,0
465262,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,07/09/2018 14:01,Cremation - Communal,UU,Rex,Cream,Female,07/05/2016,2,0
465263,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,07/09/2018 14:04,Cremation - Communal,UU,Rex,Chocolate,Female,07/05/2016,2,0
465264,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,07/05/2018 17:14,Euthanized by Offsite Vet,UU,Rex,Chocolate,Female,07/05/2016,2,0
465265,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,07/05/2018 17:13,Euthanized by Offsite Vet,UU,Rex,Brown,Female,07/05/2016,2,0
485887,Rabbit,Owner Surrender,04/25/2019 14:34,Vancouver Branch,Cant Afford Vet Expenses for Procedure/Illness,04/25/2019 15:15,Euthanized by Offsite Vet,UU,American,Black,Unknown,03/14/2019,0,0
459540,Rabbit,Owner Surrender,04/26/2018 09:33,East Kootenay Branch,Too Many Animals,05/14/2018 14:26,Adopted Altered,H,Rex,Grey,Female,10/26/2016,6,1
462949,Rabbit,Shelter Offspring,06/07/2018 09:28,Kamloops & District Branch,,06/07/2018 09:32,Unassisted Death,UU,Lionhead,Hairless,Unknown,06/06/2018,0,0
462950,Rabbit,Shelter Offspring,06/07/2018 09:28,Kamloops & District Branch,,06/07/2018 09:33,Unassisted Death,UU,Lionhead,Hairless,Unknown,06/06/2018,0,0
462951,Rabbit,Shelter Offspring,06/07/2018 09:28,Kamloops & District Branch,,06/07/2018 09:33,Unassisted Death,UU,Lionhead,Hairless,Unknown,06/06/2018,0,0
462952,Rabbit,Shelter Offspring,06/07/2018 09:28,Kamloops & District Branch,,06/07/2018 09:33,Unassisted Death,UU,Lionhead,Hairless,Unknown,06/06/2018,0,0
454690,Rabbit,Stray,02/15/2018 13:36,Prince Rupert Branch,,03/22/2018 15:05,Adopted Altered,H,Lionhead,Cream,Male,,,
475570,Rabbit,Stray,11/15/2018 12:27,Vancouver Branch,,01/04/2019 14:39,Adopted Altered,TR,American,Black,Male,07/30/2018,4,4
454062,Rabbit,Stray,02/06/2018 09:08,South Okanagan/Similkameen Branch,,03/03/2018 16:36,Adopted Altered,H,American,Brown Brindle,Male,02/06/2017,5,10
486925,Rabbit,ACO Impound,05/08/2019 00:40,Burnaby Branch,,05/10/2019 12:28,Unassisted Death,H,Rex,Grey,Unknown,04/08/2019,0,0
472308,Rabbit,Stray,09/28/2018 16:15,Powell River & District Branch,,11/16/2018 15:26,Adopted Altered,TR,Lionhead,Brown,Male,10/04/2016,6,2
487485,Rabbit,Owner Surrender,05/14/2019 15:27,Powell River & District Branch,Unwanted Litter,05/15/2019 11:49,Adopted Unaltered,TR,Dwarf,Grey,Male,02/19/2019,3,9
476892,Rabbit,Owner Surrender,12/04/2018 15:00,Powell River & District Branch,Too Many Animals,01/12/2019 12:44,Adopted Altered,TR,Himalayan,Grey,Female,12/05/2012,10,0
476893,Rabbit,Owner Surrender,12/04/2018 15:00,Powell River & District Branch,Too Many Animals,01/12/2019 12:44,Adopted Altered,TR,Himalayan,White,Female,12/05/2014,8,0
487483,Rabbit,Owner Surrender,05/14/2019 15:27,Powell River & District Branch,Unwanted Litter,08/24/2019 15:44,Adopted Altered,TR,Dwarf,Brown,Male,02/19/2019,3,9
487484,Rabbit,Owner Surrender,05/14/2019 15:27,Powell River & District Branch,Unwanted Litter,08/24/2019 15:44,Adopted Altered,TR,Dwarf,Brown,Male,02/19/2019,3,9
434200,Rabbit,Stray,03/28/2018 12:39,Powell River & District Branch,,04/26/2018 17:36,Adopted Altered,TM,Lionhead,Brown,Male,06/01/2017,5,6
460289,Rabbit,Owner Surrender,05/05/2018 10:07,South Peace Branch,Life Change - New Baby/Divorce/Relation Split/etc.,08/31/2018 16:09,Adopted Altered,H,Lionhead,White,Male,05/05/2016,6,7
480563,Rabbit,Stray,02/02/2019 11:11,Campbell River Branch,,03/19/2019 15:36,Adopted Altered,TR,Checkered Giant,White,Female,02/05/2017,5,10
521911,Rabbit,Owner Surrender,12/19/2020 09:56,East Kootenay Branch,Unwanted Litter,02/01/2021 10:47,Deceased,H,Californian,Pointed White/Himi,Female,10/17/2020,0,3
536815,Rabbit,Stray,10/04/2021 17:29,Victoria Branch,,08/21/2022 12:55,Available For Adoption,TR,American,Brown,Male,10/05/2020,2,2
512351,Rabbit,Owner Surrender,06/21/2020 14:03,East Kootenay Branch,Cant Afford Spay/Neuter,10/14/2020 14:40,Deceased,TR,Flemish Giant,Brown,Female,06/21/2017,3,3
534870,Rabbit,Stray,09/01/2021 12:28,Kelowna Branch,,05/22/2022 14:01,Deceased,TR,Lionhead,White,Female,09/01/2012,9,8
511195,Rabbit,Stray,05/29/2020 14:59,Burnaby Branch,,06/12/2020 13:31,Euthanized by Offsite Vet,UU,American,Brown,Male,05/29/2012,8,0
520509,Rabbit,Stray,11/18/2020 11:59,Cowichan & District Branch,,12/05/2020 12:39,Adopted Altered,H,American,Dark Grey,Male,11/18/2018,4,1
521937,Rabbit,Owner Surrender,12/20/2020 13:20,East Kootenay Branch,Unwanted Litter,02/09/2021 15:05,Adopted Altered,H,Harlequin,Lilac Tan,Male,08/20/2020,2,3
502905,Rabbit,Owner Surrender,12/02/2019 12:41,Kelowna Branch,No Time For Pet/Pet Is Too Much Responsibility,03/27/2020 12:27,Adopted Altered,TR,Lop Eared,Brown,Male,12/02/2015,7,0
495098,Rabbit,Stray,08/20/2019 10:19,Kamloops & District Branch,,12/24/2019 12:54,Adopted Altered,TR,Mini Rex,Brown Brindle,Female,08/20/2017,5,3
521169,Rabbit,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,Unwanted Litter,02/14/2021 13:05,Adopted Altered,H,Flemish Giant,White,Male,10/27/2020,2,1
521171,Rabbit,Owner Surrender,12/01/2020 13:15,East Kootenay Branch,Unwanted Litter,02/14/2021 13:05,Adopted Altered,TR,Flemish Giant,White,Male,10/27/2020,2,1
530521,Rabbit,Ambulance - Owner Surrender,06/18/2021 23:55,Vancouver Branch,,06/21/2021 12:52,Unassisted Death - In Foster,UU,American,Black,Female,05/21/2021,0,0
520982,Rabbit,Cruelty Case Offspring,11/27/2020 08:53,Vernon & District Branch,,03/07/2021 13:45,Adopted,TR,Polish,Orange,Male,11/26/2020,2,0
520984,Rabbit,Cruelty Case Offspring,11/27/2020 08:53,Vernon & District Branch,,03/07/2021 13:45,Adopted,TR,Polish,Orange,Male,11/26/2020,2,0
525446,Rabbit,Shelter Offspring,03/12/2021 08:30,South Okanagan/Similkameen Branch,,03/12/2021 08:33,Unassisted Death,UU,Flemish Giant,Brown,Unknown,03/12/2021,0,0
525498,Rabbit,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,,03/13/2021 09:47,Unassisted Death,UU,Flemish Giant,Brown,Unknown,03/13/2021,0,0
525499,Rabbit,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,,03/13/2021 09:47,Unassisted Death,UU,Flemish Giant,Brown,Unknown,03/13/2021,0,0
525500,Rabbit,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,,03/13/2021 09:47,Unassisted Death,UU,Flemish Giant,Brown,Unknown,03/13/2021,0,0
525501,Rabbit,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,,03/13/2021 09:47,Unassisted Death,UU,Flemish Giant,Brown,Unknown,03/13/2021,0,0
525502,Rabbit,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,,03/13/2021 09:48,Unassisted Death,UU,Flemish Giant,Brown,Unknown,03/13/2021,0,0
525503,Rabbit,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,,03/13/2021 09:48,Unassisted Death,UU,Flemish Giant,Brown,Unknown,03/13/2021,0,0
525504,Rabbit,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,,03/13/2021 09:48,Unassisted Death,UU,Flemish Giant,Brown,Unknown,03/13/2021,0,0
529635,Rabbit,Stray,06/04/2021 12:23,North Cariboo District Branch,,08/12/2021 16:20,Adopted Altered,H,American,Black,Male,12/05/2019,3,0
507050,Rabbit,Humane Officer Seized,02/12/2020 21:19,North Cariboo District Branch,,06/09/2020 14:51,Adopted Altered,H,Lop Eared,Tan,Female,09/12/2018,4,3
531811,Rabbit,Stray,07/10/2021 10:52,North Cariboo District Branch,,07/14/2021 09:41,Euthanized by Offsite Vet,UU,Mini Lop,Lilac Tortoiseshell,Male,07/10/2014,7,0
512204,Rabbit,Owner Surrender,06/18/2020 10:04,Sunshine Coast Branch ,Too Many Animals,07/01/2020 12:57,Adopted Unaltered,TM,Dutch,Brown,Male,06/18/2016,6,6
503495,Rabbit,Returns,02/04/2020 13:11,Surrey Education & Adoption Centre,,02/16/2020 12:40,Adopted Altered,TM,American,Brown,Male,12/10/2017,5,0
519180,Rabbit,Owner Surrender,10/26/2020 13:07,Cowichan & District Branch,Home - Other Pets Aggressive To Him/Her,11/13/2020 15:47,Adopted Altered,TM,American,Sable,Male,,,
521909,Rabbit,Owner Surrender,12/19/2020 09:56,East Kootenay Branch,Unwanted Litter,01/16/2021 13:59,Adopted Unaltered,H,Californian,Pointed White/Himi,Female,10/17/2020,2,2
528259,Rabbit,ACO Impound,05/10/2021 17:04,Vancouver Branch,,09/03/2021 15:10,Adopted Altered,TR,Harlequin,Beige,Male,04/30/2021,1,7
477045,Rabbit,Agency / Shelter,07/26/2019 09:42,West Vancouver Branch,,07/26/2019 09:45,Transfer Out,TR,American,Black,Female,,,
515423,Rabbit,Stray,08/19/2020 11:40,Williams Lake & District Branch,,09/17/2020 14:27,Adopted Altered,H,Rex,Black,Female,02/20/2019,3,9
528907,Rabbit,Humane Officer Surrendered,05/22/2021 13:25,Chilliwack Branch,,06/16/2021 16:19,Adopted Altered,H,Lionhead,Grey,Female,01/22/2021,1,10
528908,Rabbit,Humane Officer Surrendered,05/22/2021 13:25,Chilliwack Branch,,06/16/2021 16:19,Adopted Altered,H,Dutch,Brown,Female,01/22/2021,1,10
510789,Rabbit,Stray,05/21/2020 13:48,Victoria Branch,,05/23/2020 09:29,Transfer Out,H,American,Black,Female,05/21/2017,5,6
511287,Rabbit,Owner Surrender,06/01/2020 13:39,Sea To Sky Branch,Moving/Evicted - Cant Find Pet Friendly Housing,06/24/2020 09:13,Adopted Altered,H,Holland Lop,Brown,Male,06/09/2019,3,6
